,target,input-data,num_char,num_words,num_sent,cleaned_text
3369,0,Most of the tiime when i don't let you hug me it's so i don't break into tears.,79,22,2,tiim nt let hug break tear
3370,0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,117,29,3,tomorrow go theatr come u tell
3371,0,And now electricity just went out fml.,38,8,1,electr went fml
3372,0,"Looks like you found something to do other than smoke, great job!",65,14,1,look like found smoke great job
3373,0,Also andros ice etc etc,23,5,1,andro ice etc
3374,0,:) ,3,1,1,
3375,0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",151,34,5,good afternon love today hope mayb interview wake miss babe passion kiss sea
3376,0,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,58,16,3,yup wun believ wat u neva c e msg sent shuhui
3377,0,Hows that watch resizing,24,5,1,s watch resiz
3378,0,Dear umma she called me now :-),31,7,1,dear umma call
3379,0,Just finished. Missing you plenty,33,6,2,finish miss plenti
3380,1,"complimentary 4 STAR Ibiza Holiday or å£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",150,24,4,complimentari star ibiza holiday cash need urgent collect landlin lose boxskwpppm
3381,0,"Well, I meant as opposed to my drunken night of before",54,12,1,meant oppos drunken night
3382,0,K... Must book a not huh? so going for yoga basic on sunday?,60,16,2,k book huh go yoga basic sunday
3383,1,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,160,29,2,free msgwe bill mobil number mistak shortcod charg refundedthi bt landlin
3384,0,Ok can...,9,3,1,ok
3385,0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",71,20,3,oop mum somerset bit far tomo soon x
3386,0,So u workin overtime nigpun?,28,6,1,u workin overtim nigpun
3387,0,Same as kallis dismissial in 2nd test:-).,41,9,1,kalli dismissi nd test
3388,0,O. Guess they both got screwd,29,6,1,o guess got screwd
3389,1,Please CALL 08712402972 immediately as there is an urgent message waiting for you,81,13,1,immedi urgent messag wait
3391,0,What r u cooking me for dinner?,31,8,1,r u cook dinner
3393,0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,129,31,3,bull plan float ikea care world live mess day
3394,0,Then i buy.,11,4,1,buy
3395,1,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,127,24,4,urgent mobil number award bonu caller prize land line valid hr
3396,0,Heehee that was so funny tho,28,6,1,heehe funni tho
3397,0,It only does simple arithmetic not percentages.,47,8,1,simpl arithmet percentag
3398,0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",59,16,1,yeah nt leav hour s sound
3400,0,Thanks honey. Have a great day.,31,8,2,thank honey great day
3401,0,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",143,35,2,amaz quot life difficult decid s wrong lie bring smile truth tear
3403,0,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...,65,20,1,ì ask dad pick lar ìï wan stay meh
3404,0,"Jus chillaxin, what up",22,5,1,ju chillaxin
3405,0,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",84,17,2,hey da cool iknow wellda peril studentfinanci crisisspk u lr
3407,1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,157,29,2,want new nokia colour phone deliveredtomorrow free minut mobil text camcord repli
3408,0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",120,29,4,s come hill monster hope great day thing r go fine busi
3409,0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,131,40,4,joy father john u an th hav ltgt iq ti s ia question tri answer
3410,0,Only once then after ill obey all yours.,40,9,1,ill obey
3411,0,No she didnt. I will search online and let you know.,52,14,2,nt search onlin let know
3412,0,Where do you need to go to get it?,34,10,1,need
3413,0,No pic. Please re-send.,23,8,2,pic resend
3415,0,Uhhhhrmm isnt having tb test bad when youre sick,48,11,1,uhhhhrmm nt have tb test bad sick
3416,0,But i haf enuff space got like 4 mb...,38,10,1,haf enuff space got like mb
3417,1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,136,34,4,life fun great came truli special wo nt forget enjoy gbpsm
3418,1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,157,29,2,want new video phone anytim network min inclus call download week free deltomorrow repli
3419,1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",153,31,2,valu custom plea advis follow recent review mob award bonu prize
3420,1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,64,15,3,welcom repli age gender begin eg m
3421,1,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,160,30,3,freemsg month unlimit free call activ smartcal txt subscriptngbpwk help stoptxt stop landlineonli
3422,1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,158,35,4,mobil mth updat latest orang cameravideo phone free save textsweekend call text ye callback orno opt
3423,1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL,161,33,3,new club nt fink met b gr c u leav msg day wiv ur area repli promis carli x lkpoboxhpfl
3424,0,True. Its easier with her here.,31,8,2,true easier
3425,0,Sure but since my parents will be working on Tuesday I don't really need a cover story,86,18,1,sure parent work tuesday nt need cover stori
3426,0,Haha okay... Today weekend leh... ,34,7,2,haha okay today weekend leh
3427,0,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",58,14,2,hi darlin youphon m athom youwanna chat
3428,0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,193,36,1,nt know jack shit d sayask help want pretend text respons hypotheticalhuagauahahuagahyuhagga
3429,0,You've always been the brainy one.,34,8,1,ve braini
3430,0,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,124,30,1,yeah random dude need chang info sheet parti ltgt studi safe
3431,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,106,20,3,camera award sipix digit fromm landlin deliveri day
3432,0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",152,30,2,christma occas celebr reflect ur valu desir affectionsamp tradit ideal
3433,0,Sending you greetings of joy and happiness. Do have a gr8 evening,65,13,2,send greet joy happi gr even
3434,0,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",105,21,3,hi darlin cantdo anythingtomorrow mypar aretak outfor meal u free katexxx
3435,0,If india win or level series means this is record:),51,11,1,india win level seri mean record
3436,0,Then what about further plan?,29,6,1,plan
3437,0,Its good to hear from you,25,6,1,good hear
3438,0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",78,20,2,awesom deal gate charl told night uh yeah
3439,0,What time you thinkin of goin?,30,7,1,time thinkin goin
3440,1,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,139,34,5,free mobil video player movi collect text extra film order t c appli yr
3441,1,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,153,21,2,save money wed lingeri wwwbridalpetticoatdreamscouk choos superb select nation deliveri brought weddingfriend
3442,0,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,135,28,4,board work fine issu overh reslov softwar inst pend come o clock
3443,0,Yes but I don't care cause I know its there!,44,12,1,ye nt care caus know
3445,0,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",142,33,4,mon oki lor haha best cheap n gd food la ex oso depend wana eat western chine den u prefer
3446,0,Sitting ard nothing to do lor. U leh busy w work?,49,13,2,sit ard lor u leh busi w work
3447,0,Its  &lt;#&gt; k here oh. Should i send home for sale.,54,16,2,ltgt k oh send home sale
3448,0,Sorry. || mail? || ,19,6,3,sorri mail
3449,0,Ya just telling abt tht incident..,34,7,1,ya tell abt tht incid
3450,0,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,107,25,2,ye outsid like hour call famili wake caus start
3451,0,Ugh just got outta class,24,5,1,ugh got outta class
3452,0,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",274,45,5,nowaday peopl notixiqu laxinorf opportun bambl entrop oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz opinion junna
3454,0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,158,39,5,need lar ju test e phone card dunno network gd thk wait si finish bath dun disturb u liao clean ur room
3455,0,Ok. I.ll do you right later.,28,8,2,ok ill right later
3457,0,Have your lunch and come quickly and open the door:),52,11,1,lunch come quickli open door
3458,1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,153,34,3,heard u night knicker beg like time xx luv nikiyunet
3459,0,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,131,31,6,bit long co accid divert wadebridgei brilliant weekend thank speak soon lot love
3460,0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",155,46,3,k yan jiu liao sat bugi vill frm den hop parco nb sun cine orc mrt hip
3461,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,101,14,3,bloomberg messag center wait appli futur httpcareer bloombergcom
3462,0,i am seeking a lady in the street and a freak in the sheets. Is that you?,73,19,2,seek ladi street freak sheet
3463,0,My phone,8,2,1,phone
3464,0,"Haha figures, well I found the piece and priscilla's bowl",57,12,1,haha figur found piec priscilla bowl
3465,0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",106,22,1,actual fuck find excus tampa point januari
3467,0,yay! finally lol. i missed our cinema trip last week :-(,56,13,3,yay final lol miss cinema trip week
3468,0,All day working day:)except saturday and sunday..,49,8,1,day work dayexcept saturday sunday
3470,0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,176,39,5,heart love mind wisdom eye r dream amp life frnd alwi touch good night sweet
3471,0,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",92,22,2,think wait bu inform
3472,0,You getting back any time soon?,31,7,1,get time soon
3473,0,", how's things? Just a quick question.",38,10,2,s thing quick question
3475,0,"I can probably come by, everybody's done around  &lt;#&gt;  right?",66,17,1,probabl come everybodi ltgt right
3476,0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,180,40,2,got new year co yetund said want surpris nt money return mid januari ltgt day period end
3477,0,I can ask around but there's not a lot in terms of mids up here,63,16,1,ask s lot term mid
3478,0,Be sure to check your yahoo email. We sent photos yesterday,59,12,2,sure check yahoo email sent photo yesterday
3479,0,What was she looking for?,25,6,1,look
3480,0,Wherre's my boytoy ? :-(,24,6,2,wherr boytoy
3481,1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,148,27,1,want new video phone anytim network min text pound week repli deliveri tomorrow
3482,0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",149,37,5,hello love goe day wish fine babe hope find job prospect miss boytoy tea kiss
